avgTF,medianTF,maxTF,stdTF,avgIDF,medianIDF,maxIDF,stdIDF,avgTFIDF,medianTFIDF,maxTFIDF,stdTFIDF,avgTermEntropy,medianTermEntropy,maxTermEntropy,stdTermEntropy,JSD,QSI,nounRatio,verbRatio,nounVerbRatio,otherPOSRatio,titleKeywordRatio,bodyKeywordRatio,bothPositionKeywordRatio,uniqueKeywords,groundTruthTermRatio,avgPMI,medianPMI,maxPMI,stdPMI,classlabel
2.458562,2.242453,4.218876,1.206268,0.166201,0.105433,0.373693,0.150056,0.166201,0.105433,0.373693,0.150056,0.255724,0.228863,0.994389,0.247108,0.318487,0.771137,0.8,0.3,0.8,0.2,0.1,0.9,0,10,0,0.504878,0.632032,1.471977,0.475166,high
1.137327,1,2.098612,0.388418,0.450665,0.427219,0.773254,0.245766,0.450665,0.427219,0.773254,0.245766,0.20397,0,0.994389,0.242377,0.288154,1,0.9,0.2,0.9,0.1,0.1,0.8,0.1,8,0.1,1.638078,1.49752,3.633097,0.949864,high
1.198042,1,1.693147,0.338221,0.430476,0.340187,0.74397,0.226727,0.430476,0.340187,0.74397,0.226727,0.229535,0.161538,0.994389,0.246452,0.338335,0.838462,0.9,0.1,0.9,0.1,0.1,0.8,0.1,7,0.3,1.086171,1.032217,2.908533,0.512172,high
1.807091,1.693147,2.609438,0.662622,0.398425,0.361421,0.791217,0.255886,0.398425,0.361421,0.791217,0.255886,0.227347,0.155232,0.994389,0.246497,0.284783,0.844768,0.9,0.2,0.9,0.1,0,1,0,10,0.1,1.338887,0.817347,2.894449,0.883261,high
1.676157,1.346574,3.484907,0.935238,0.416798,0.33739,0.919231,0.312034,0.416798,0.33739,0.919231,0.312034,0.211566,0.080769,0.994389,0.244371,0.272208,0.919231,1,0.1,1,0,0.2,0.8,0,10,0.2,0.446308,0.549203,1.125595,0.481699,high
1.685976,1.693147,2.791759,0.745683,0.554148,0.548919,0.871985,0.315255,0.554148,0.548919,0.871985,0.315255,0.248091,0.216506,0.994389,0.247805,0.294885,0.783494,1,0.1,1,0,0,0.8,0.2,9,0,-0.063388,0,0,0.109792,high
1.317805,1,2.098612,0.426654,0.482847,0.482323,0.710449,0.185975,0.482847,0.482323,0.710449,0.185975,0.195899,0,0.994389,0.239822,0.370851,1,0.9,0.2,0.9,0.1,0,1,0,10,0,1.402044,1.536641,2.335335,0.769333,high
1.207944,1,1.693147,0.334822,0.489003,0.411458,0.871985,0.266663,0.489003,0.411458,0.871985,0.266663,0.19541,0,0.994389,0.239666,0.278007,1,1,0.2,1,0,0,1,0,10,0.1,1.412046,1.455388,2.810416,1.047856,high
1.840738,1.693147,2.94591,0.71441,0.251417,0.241539,0.352998,0.097021,0.251417,0.241539,0.352998,0.097021,0.231899,0.173905,0.994389,0.246898,0.274088,0.826095,1,0.1,1,0,0,0.8,0.2,10,0.2,0.907232,0.893311,0.995976,0.082667,high
1.086643,1,1.693147,0.245065,0.522957,0.522957,0.757695,0.33197,0.522957,0.522957,0.757695,0.33197,0.200073,0,0.994389,0.241085,0.3878,1,0.8,0,0.8,0.2,0,0.8,0.2,8,0.2,1.779462,1.779462,1.779462,0,high
2.062022,1.89588,3.833213,1.120456,0.366666,0.366666,0.445114,0.110941,0.366666,0.366666,0.445114,0.110941,0.229987,0.163413,0.994389,0.246647,0.28817,0.836587,0.9,0,0.9,0.1,0,1,0,8,0,1.560583,1.560583,1.560583,0,high
2.148007,2.242453,3.484907,0.816769,0.28127,0.184103,0.791217,0.264803,0.28127,0.184103,0.791217,0.264803,0.247385,0.211997,0.994389,0.247706,0.329993,0.788003,0.8,0.1,0.8,0.2,0,1,0,10,0.1,0.661301,0.675244,1.721193,0.500978,high
1.51986,1.693147,2.386294,0.490129,0.430114,0.451247,0.663204,0.164413,0.430114,0.451247,0.663204,0.164413,0.203281,0,0.994389,0.242103,0.309638,1,0.9,0.1,0.9,0.1,0.1,0.8,0.1,8,0.1,1.504206,1.555615,3.076525,0.72083,high
1.81197,1.693147,2.94591,0.808086,0.326912,0.363379,0.458835,0.153443,0.326912,0.363379,0.458835,0.153443,0.246529,0.208694,0.994389,0.247703,0.349081,0.791306,1,0.1,1,0.1,0,1,0,10,0.1,1.311884,1.190778,1.769471,0.410652,high
1.346574,1.346574,1.693147,0.370503,0.455548,0.413103,0.701122,0.189391,0.455548,0.413103,0.701122,0.189391,0.203208,0,0.994389,0.242015,0.322185,1,1,0.4,1,0,0.1,0.4,0.5,7,0.3,1.198967,1.209529,3.544904,0.914376,high
1.069315,1,1.693147,0.219192,0.467978,0.465758,0.701122,0.174578,0.467978,0.465758,0.701122,0.174578,0.200512,0,0.994389,0.241308,0.312318,1,1,0.3,1,0,0.2,0.8,0,10,0.1,0.971945,1.054063,2.61571,0.746314,high
1.276101,1,2.098612,0.430373,0.452094,0.288219,0.919231,0.313912,0.452094,0.288219,0.919231,0.313912,0.221581,0.128016,0.994389,0.245913,0.257164,0.871984,1,0.4,1,0,0,1,0,9,0,1.387595,1.222651,5.362981,1.279543,high
1.069315,1,1.693147,0.219192,0.390523,0.356627,0.692487,0.185563,0.390523,0.356627,0.692487,0.185563,0.203359,0,0.994389,0.242121,0.283163,1,0.9,0,0.9,0.1,0.1,0.9,0,10,0.1,1.012208,0.877605,2.806357,0.71403,high
1.41198,1,2.098612,0.568586,0.62724,0.618337,1,0.347377,0.62724,0.618337,1,0.347377,0.202543,0,0.994389,0.241829,0.309112,1,0.9,0.4,0.9,0.1,0,0.8,0.2,8,0,1.832123,1.231407,3.417071,1.478763,high
1.38712,1,2.386294,0.628221,0.559117,0.676928,0.838463,0.353304,0.559117,0.676928,0.838463,0.353304,0.216231,0.085808,0.994389,0.245141,0.335869,0.914192,0.9,0,0.9,0.1,0.2,0.6,0.2,10,0.1,0.800049,1.012726,1.38742,0.717745,high
1.617379,1.693147,2.791759,0.659203,0.282188,0.302433,0.445114,0.155497,0.282188,0.302433,0.445114,0.155497,0.22334,0.142908,0.994389,0.246153,0.290069,0.857092,1,0.1,1,0,0,0.9,0.1,10,0,0.621586,0.571682,1.251077,0.328537,high
1.277259,1,2.386294,0.584513,0.357996,0.280252,0.773254,0.224764,0.357996,0.280252,0.773254,0.224764,0.240092,0.195411,0.994389,0.247644,0.278154,0.804589,1,0.1,1,0,0,1,0,10,0,1.069616,1.049259,2.56692,0.490253,high
1.38712,1,3.079442,0.708116,0.27461,0.279019,0.385011,0.112671,0.27461,0.279019,0.385011,0.112671,0.218076,0.11073,0.994389,0.245453,0.221719,0.88927,0.8,0.2,0.8,0.2,0,0.9,0.1,10,0.1,1.226385,1.049858,1.604114,0.327355,high
1.94572,1.693147,4.688879,1.157526,0.44559,0.493855,0.838463,0.419096,0.44559,0.493855,0.838463,0.419096,0.225985,0.155085,0.994389,0.246521,0.237685,0.844915,1,0.2,1,0,0,1,0,10,0.1,0.019016,0.028524,0.028524,0.016469,high
1.25993,1,2.386294,0.515718,0.407536,0.429465,0.459961,0.056952,0.407536,0.429465,0.459961,0.056952,0.207818,0.065526,0.994389,0.243021,0.348023,0.934474,1,0.125,1,0,0,0.875,0.125,7,0.125,1.276021,1.150382,2.04695,0.453877,high
2.841154,3.079442,3.639057,0.879704,0.507645,0.507645,0.629683,0.172588,0.507645,0.507645,0.629683,0.172588,0.217442,0.096941,0.994389,0.245493,0.304114,0.903059,1,0.1,1,0,0,0.9,0.1,10,0,0,0,0,0,high
1.794513,1.89588,2.386294,0.556573,0.194264,0.194264,0.309758,0.163333,0.194264,0.194264,0.309758,0.163333,0.215744,0.080769,0.994389,0.244989,0.245884,0.919231,1,0.25,1,0,0.125,0.875,0,7,0.25,0.662846,0.662846,0.662846,0,high
1,1,1,0,0.53648,0.431061,1,0.290909,0.53648,0.431061,1,0.290909,0.210864,0.080769,0.994389,0.244029,0.280087,0.919231,1,0.4,1,0,0.2,0.8,0,7,0.1,1.579479,1.866273,3.29359,1.216364,high
1.686693,1.346574,3.302585,0.824449,0.30754,0.266494,0.537374,0.18246,0.30754,0.266494,0.537374,0.18246,0.227059,0.155232,0.994389,0.246789,0.261175,0.844768,0.9,0,0.9,0.1,0,0.9,0.1,10,0.1,0.951937,0.927056,1.227175,0.210765,high
1.289037,1,2.098612,0.478299,0.141574,0.081046,0.33898,0.175169,0.141574,0.081046,0.33898,0.175169,0.244432,0.20367,0.994389,0.247809,0.295386,0.79633,0.9,0.2,0.9,0.1,0.2,0.8,0,10,0,0.211776,0.030649,0.574031,0.313722,high
1.230259,1,2.609438,0.531304,0.474692,0.455794,0.757695,0.220049,0.474692,0.455794,0.757695,0.220049,0.207956,0.065526,0.994389,0.243042,0.311634,0.934474,0.8,0.2,0.8,0.2,0.3,0.6,0.1,10,0.2,1.368021,1.505203,2.564075,0.756884,high
2.195568,2.386294,4.135494,1.00108,0.2975,0.2975,0.43648,0.196547,0.2975,0.2975,0.43648,0.196547,0.220497,0.128016,0.994389,0.245846,0.263695,0.871984,1,0,1,0,0,1,0,9,0.1,0.928269,0.928269,0.928269,0,high
1.231049,1,1.693147,0.346574,0.555138,0.556554,0.919231,0.233156,0.555138,0.556554,0.919231,0.233156,0.196962,0,0.994389,0.240153,0.328865,1,1,0.1,1,0,0,1,0,9,0.2,1.819254,2.089453,3.568558,1.123942,high
1.427667,1,2.791759,0.627984,0.309135,0.335045,0.421736,0.100479,0.309135,0.335045,0.421736,0.100479,0.221807,0.128016,0.994389,0.24601,0.308367,0.871984,0.9,0.1,0.9,0.2,0,0.8,0.2,10,0,1.208687,1.169543,1.823668,0.374219,high
1.897715,1.693147,3.397895,0.825967,0.309767,0.328327,0.476981,0.156476,0.309767,0.328327,0.476981,0.156476,0.216048,0.085718,0.994389,0.245028,0.272907,0.914282,1,0.2,1,0,0,1,0,10,0.2,0.74939,0.804784,1.112635,0.303418,high
1.4839,1,2.386294,0.673721,0.362679,0.370904,0.428443,0.062322,0.362679,0.370904,0.428443,0.062322,0.195219,0,0.994389,0.239309,0.306654,1,0.9,0.2,0.9,0.2,0,0.7,0.3,8,0,1.630089,1.557497,2.067144,0.264864,high
2.005741,1.693147,4.583519,1.125932,0.165047,0.105433,0.385011,0.197041,0.165047,0.105433,0.385011,0.197041,0.225376,0.151664,0.994389,0.246516,0.237263,0.848336,1,0.1,1,0,0,1,0,10,0.1,0.301432,0.030649,0.842999,0.469011,high
1.385082,1,2.386294,0.50356,0.570748,0.570748,0.592577,0.030871,0.570748,0.570748,0.592577,0.030871,0.216023,0.085718,0.994389,0.245043,0.249066,0.914282,1,0.1,1,0,0.2,0.8,0,9,0,0,0,0,0,high
1.674203,1,3.397895,1.062063,0.552259,0.489402,0.838463,0.196846,0.552259,0.489402,0.838463,0.196846,0.199153,0,0.994389,0.240983,0.236538,1,0.875,0.5,0.875,0.125,0,0.75,0.25,8,0.25,0.735538,0.074633,2.590392,0.879826,high
1.635611,1,3.484907,0.951387,0.289258,0.289258,0.289258,0,0.289258,0.289258,0.289258,0,0.213572,0.080769,0.994389,0.244626,0.264464,0.919231,1,0.2,1,0,0,0.9,0.1,10,0.1,0,0,0,0,high
1,1,1,0,0.734073,0.734073,0.838463,0.14763,0.734073,0.734073,0.838463,0.14763,0.197514,0,0.994389,0.240439,0.284202,1,1,0.2,1,0,0.5,0.5,0,6,0,2.398521,0,7.195562,4.15436,high
1.122068,1,2.098612,0.366204,0.405263,0.348569,0.684448,0.171698,0.405263,0.348569,0.684448,0.171698,0.209492,0.079596,0.994389,0.24361,0.25809,0.920404,0.9,0.1,0.9,0.1,0.1,0.8,0.1,9,0.1,0.72199,0.838935,1.464043,0.597172,high
1.173287,1,1.693147,0.320865,0.341503,0.349494,0.431061,0.080233,0.341503,0.349494,0.431061,0.080233,0.203452,0,0.994389,0.242287,0.27226,1,0.75,0.25,0.75,0.25,0,0.75,0.25,8,0,1.228841,1.19517,1.749488,0.304454,high
1.207944,1,1.693147,0.334822,0.412258,0.362108,0.74397,0.16289,0.412258,0.362108,0.74397,0.16289,0.196465,0,0.994389,0.239937,0.258828,1,0.9,0.6,0.9,0.1,0.1,0.8,0.1,10,0.1,1.209425,1.243864,2.132176,0.483394,high
1.321152,1,2.098612,0.495745,0.280695,0.141385,0.871985,0.344985,0.280695,0.141385,0.871985,0.344985,0.198981,0,0.994389,0.240898,0.295503,1,0.9,0.1,0.9,0.1,0,0.9,0.1,9,0.1,0.671463,0.655033,2.403913,0.74736,high
1.173287,1,2.386294,0.490129,0.512825,0.451247,0.773254,0.240096,0.512825,0.451247,0.773254,0.240096,0.204888,0,0.994389,0.242716,0.319906,1,0.9,0.4,0.9,0.1,0,0.8,0.2,7,0.1,0.738693,0.060671,3.515652,1.184587,high
1.668876,2.098612,2.386294,0.633889,0.390404,0.309758,0.684448,0.187111,0.390404,0.309758,0.684448,0.187111,0.207681,0.065526,0.994389,0.242999,0.275442,0.934474,0.9,0.5,0.9,0.1,0.1,0.7,0.2,7,0,1.303053,1.319529,2.657601,0.523166,high
1.475185,1.693147,2.098612,0.477369,0.471106,0.423377,0.773254,0.281336,0.471106,0.423377,0.773254,0.281336,0.208675,0.07417,0.994389,0.24332,0.271167,0.92583,1,0.2,1,0,0.2,0.8,0,9,0,0.663954,0.605261,1.386601,0.695161,high
1.803008,1.693147,3.484907,0.907609,0.517188,0.479826,0.871985,0.221025,0.517188,0.479826,0.871985,0.221025,0.221971,0.128016,0.994389,0.246027,0.310256,0.871984,1,0.5,1,0,0.1,0.9,0,10,0,1.678067,1.58487,3.654603,0.852475,high
1.276101,1,2.098612,0.430373,0.437189,0.528896,0.567285,0.156016,0.437189,0.528896,0.567285,0.156016,0.203018,0,0.994389,0.242065,0.261291,1,0.9,0.3,0.9,0.1,0,0.8,0.2,9,0,1.356338,1.340919,2.211528,0.447043,high
1.173287,1,1.693147,0.320865,0.303145,0.303145,0.445114,0.200774,0.303145,0.303145,0.445114,0.200774,0.208115,0.065526,0.994389,0.243143,0.287271,0.934474,1,0,1,0,0.125,0.875,0,8,0.125,1.061163,1.061163,1.061163,0,high
2.104403,2.098612,4.178054,1.092675,0.38313,0.238522,0.907803,0.297805,0.38313,0.238522,0.907803,0.297805,0.347743,0.371571,0.972819,0.225704,0.214475,0.628429,0.8,0.1,0.8,0.2,0,0.8,0.1,10,0,0.603836,0.473886,3.689423,0.730152,high
2.557815,2.94591,3.484907,0.915757,0.286035,0.289264,0.571865,0.201271,0.286035,0.289264,0.571865,0.201271,0.361669,0.388207,0.972819,0.228318,0.363187,0.611793,0.7,0,0.7,0.1,0,0.7,0,10,0.2,0.843594,0.621579,2.944643,0.835104,high
1.760725,1.693147,2.098612,0.16553,0.357665,0.293288,0.815607,0.179491,0.357665,0.293288,0.815607,0.179491,0.37746,0.407052,0.972819,0.229215,0.221588,0.592948,0.6,0,0.6,0,0,0.5,0.1,10,0,0.725811,0.74875,1.704531,0.442096,high
1.6452,1.693147,2.098612,0.355264,0.386296,0.362185,0.761677,0.25985,0.386296,0.362185,0.761677,0.25985,0.350933,0.373613,0.972819,0.227391,0.237051,0.626387,0.5,0,0.5,0.1,0,0.4,0.2,10,0.3,1.48389,1.43124,4.522332,1.281275,high
2.225091,2.386294,3.302585,0.675725,0.357403,0.343369,0.639805,0.199337,0.357403,0.343369,0.639805,0.199337,0.361669,0.388207,0.972819,0.228318,0.321137,0.611793,0.8,0.2,0.8,0.2,0,0.5,0.4,10,0,1.204935,1.244297,3.105266,0.866433,high
1.462098,1.693147,1.693147,0.35794,0.342845,0.330612,0.815607,0.278839,0.342845,0.330612,0.815607,0.278839,0.329418,0.34348,0.994751,0.223317,0.342777,0.65652,0.5,0,0.5,0.1,0,0.6,0,10,0.3,0.688851,0.253697,4.522332,0.984037,high
2.357978,2.242453,3.079442,0.507153,0.345827,0.312973,0.785927,0.213082,0.345827,0.312973,0.785927,0.213082,0.385722,0.412193,0.972819,0.230931,0.260578,0.587807,0.6,0.1,0.6,0.1,0,0.6,0,10,0.3,0.947116,0.812731,3.305937,0.696467,high
2.333643,2.386294,3.079442,0.730648,0.159837,0.148708,0.394344,0.133441,0.159837,0.148708,0.394344,0.133441,0.38915,0.418565,0.972819,0.230714,0.251085,0.581435,0.8,0,0.8,0.2,0,0.8,0,10,0.3,0.272425,0.193421,1.339808,0.325302,low
1.881157,1.693147,2.791759,0.541094,0.489706,0.479957,0.907803,0.288644,0.489706,0.479957,0.907803,0.288644,0.383918,0.411164,0.972819,0.230557,0.240838,0.588836,0.8,0.2,0.8,0.1,0,0.7,0.1,10,0.3,0.598425,0.328763,4.473542,1.111298,high
1.91287,1.693147,2.386294,0.317595,0.399742,0.369446,0.853872,0.273335,0.399742,0.369446,0.853872,0.273335,0.3692,0.398343,0.972819,0.230183,0.245915,0.601657,0.4,0.1,0.4,0.2,0,0.4,0.1,10,0,0.74286,0.473324,3.626244,0.813399,high
3.079442,3.079442,3.772589,0.490129,0.219079,0.208573,0.658837,0.207906,0.219079,0.208573,0.658837,0.207906,0.389391,0.417013,0.972819,0.230026,0.221199,0.582987,0.5,0,0.5,0,0,0.5,0,10,0,0.429911,0.240061,2.212275,0.561089,low
1.496981,1.693147,2.098612,0.482934,0.351179,0.345689,0.707747,0.262492,0.351179,0.345689,0.707747,0.262492,0.350923,0.373623,0.972819,0.227365,0.301835,0.626377,0.5,0.1,0.5,0,0,0.4,0.1,10,0.2,1.027716,0.671334,3.991704,1.196571,high
1.881969,2.098612,2.609438,0.66786,0.355214,0.290339,0.815607,0.255911,0.355214,0.290339,0.815607,0.255911,0.352084,0.375416,0.972819,0.228005,0.213508,0.624584,0.6,0.1,0.6,0.1,0,0.6,0.1,10,0.1,0.600044,0.553042,1.986653,0.543299,high
1.277259,1,1.693147,0.379652,0.602856,0.552127,1,0.262735,0.602856,0.552127,1,0.262735,0.37539,0.404293,0.972819,0.229799,0.272078,0.595707,0.3,0,0.3,0.2,0.1,0.3,0.1,10,0.4,2.015025,1.045064,6.419452,2.104021,high
1.219722,1,2.098612,0.491314,0.509462,0.465474,0.907803,0.266151,0.509462,0.465474,0.907803,0.266151,0.330804,0.346915,0.994751,0.223891,0.386858,0.653085,0.4,0.2,0.4,0.1,0.1,0.3,0.1,10,0.1,1.171183,0.938813,3.934545,1.155346,high
3.371491,3.302585,5.248495,1.048982,0.265945,0.255633,0.631221,0.184701,0.265945,0.255633,0.631221,0.184701,0.386971,0.412469,0.972819,0.231113,0.320558,0.587531,0.6,0,0.6,0,0,0.6,0,10,0.2,0.661379,0.451526,3.52908,0.665783,high
2.569396,2.732868,3.484907,0.765193,0.294357,0.273173,0.907803,0.277752,0.294357,0.273173,0.907803,0.277752,0.394,0.42796,0.972819,0.230122,0.255451,0.57204,0.6,0.1,0.6,0.1,0,0.4,0.2,10,0.1,0.637255,0.271982,3.359181,0.761607,high
2.95584,3.484907,3.944439,1.170324,0.293845,0.31788,0.707747,0.211369,0.293845,0.31788,0.707747,0.211369,0.397439,0.434287,0.972819,0.229984,0.247364,0.565713,0.8,0,0.8,0.1,0,0.9,0,10,0.2,0.548472,0.442255,2.365929,0.647423,high
3.865688,3.887276,4.806662,0.736771,0.141546,0.129983,0.388861,0.138441,0.141546,0.129983,0.388861,0.138441,0.39057,0.420585,0.972819,0.230438,0.230215,0.579415,0.8,0.1,0.8,0.1,0,0.7,0.1,10,0.1,0.14559,0.00654,0.892524,0.272419,low
1.578074,1.693147,2.098612,0.55306,0.492334,0.365103,1,0.294685,0.492334,0.365103,1,0.294685,0.378895,0.408453,0.972819,0.230261,0.321941,0.591547,0.4,0.2,0.4,0.1,0,0.5,0,10,0.4,1.621785,0.975592,6.419452,1.600234,high
2.676453,2.609438,3.833213,0.491293,0.293237,0.290754,0.56163,0.160951,0.293237,0.290754,0.56163,0.160951,0.328166,0.340493,0.994751,0.222603,0.313862,0.659507,0.9,0.3,0.9,0,0,0.7,0.2,10,0.2,0.586683,0.612684,1.605393,0.439296,high
2.927229,2.994492,3.833213,0.74004,0.216435,0.13897,0.631221,0.237346,0.216435,0.13897,0.631221,0.237346,0.39554,0.432184,0.972819,0.230147,0.288192,0.567816,0.8,0,0.8,0,0,0.6,0.2,10,0.1,0.166186,0.004355,1.741053,0.401714,low
2.306134,2.609438,3.079442,0.790963,0.487862,0.437745,1,0.22131,0.487862,0.437745,1,0.22131,0.32388,0.333392,0.994751,0.221719,0.304897,0.666608,1,0.1,1,0,0,1,0,10,0.1,1.631706,1.365757,5.32084,1.261813,high
3.350375,3.524928,4.135494,0.452715,0.365463,0.271177,1,0.299855,0.365463,0.271177,1,0.299855,0.346162,0.369146,0.972819,0.224927,0.27208,0.630854,1,0.2,1,0.3,0,0.9,0.1,10,0.1,0.45492,0.461329,2.647576,0.547717,low
2.868267,2.84444,3.397895,0.456213,0.367878,0.353319,0.853872,0.230715,0.367878,0.353319,0.853872,0.230715,0.349875,0.373264,0.972819,0.225636,0.300776,0.626736,0.4,0,0.4,0,0,0.4,0,10,0.1,1.191639,1.139781,3.667917,0.859018,high
2.334082,2.386294,2.791759,0.239902,0.375706,0.360046,1,0.346482,0.375706,0.360046,1,0.346482,0.342162,0.360759,0.972819,0.223976,0.214944,0.639241,0.9,0.2,0.9,0.3,0,0.8,0.2,10,0,0.753733,0.00654,6.419452,1.304225,high
1.866918,1.693147,2.098612,0.21673,0.186859,0.103164,0.608365,0.208206,0.186859,0.103164,0.608365,0.208206,0.32276,0.331327,0.994751,0.220464,0.242902,0.668673,0.7,0.1,0.7,0,0,0.5,0.2,10,0.2,0.247268,0.125541,1.701946,0.354874,low
2.425778,2.609438,2.791759,0.404288,0.163987,0.103164,0.639805,0.193464,0.163987,0.103164,0.639805,0.193464,0.400926,0.430314,0.972819,0.229723,0.268363,0.569686,0.7,0,0.7,0,0,0.4,0.3,10,0.1,0.304602,0.125541,2.093114,0.482665,low
2.007036,2.098612,2.386294,0.316234,0.375549,0.320749,0.815607,0.232303,0.375549,0.320749,0.815607,0.232303,0.351365,0.373623,0.972819,0.227329,0.343478,0.626377,0.6,0.1,0.6,0.1,0,0.6,0.1,10,0.3,0.563334,0.360329,3.328409,0.741348,low
2.437213,2.609438,3.564949,0.77885,0.236586,0.186405,0.815607,0.26105,0.236586,0.186405,0.815607,0.26105,0.368343,0.395099,0.972819,0.22952,0.316014,0.604901,0.7,0,0.7,0,0,0.6,0.1,10,0.3,0.461685,0.178688,4.18586,0.76262,high
1.957498,1.693147,3.302585,0.849373,0.350253,0.304538,0.761677,0.174187,0.350253,0.304538,0.761677,0.174187,0.382322,0.412469,0.972819,0.227756,0.328165,0.587531,0.4,0.1,0.4,0.1,0,0.3,0.2,10,0.2,1.1859,1.072344,2.933097,0.549391,high
3.317627,3.397895,4.295837,0.784573,0.312933,0.230413,1,0.345692,0.312933,0.230413,1,0.345692,0.39646,0.432312,0.972819,0.229703,0.302639,0.567688,0.5,0,0.5,0.1,0,0.4,0.1,10,0.4,0.504194,0.100919,6.419452,1.07607,high
1.4839,1.693147,2.098612,0.423503,0.479721,0.453262,1,0.311543,0.479721,0.453262,1,0.311543,0.360854,0.38587,0.972819,0.22845,0.331224,0.61413,0.6,0,0.6,0.2,0,0.6,0.2,10,0.1,0.879618,0.288225,6.13177,1.245845,high
2.279644,2.098612,3.079442,0.488003,0.324175,0.296735,0.56163,0.142262,0.324175,0.296735,0.56163,0.142262,0.368292,0.396643,0.972819,0.229661,0.279611,0.603357,0.6,0.2,0.6,0,0,0.4,0.2,10,0.1,0.908316,0.837991,2.356549,0.426594,high
1.554518,1.693147,2.386294,0.579929,0.385264,0.38351,0.815607,0.268073,0.385264,0.38351,0.815607,0.268073,0.323385,0.332283,0.994751,0.220534,0.248707,0.667717,0.5,0,0.5,0,0,0.3,0.2,10,0.3,0.948446,0.465127,5.908626,1.165017,high
2.602867,2.589027,3.639057,0.532692,0.340817,0.281761,1,0.292214,0.340817,0.281761,1,0.292214,0.367732,0.395099,0.972819,0.22879,0.256637,0.604901,0.9,0.3,0.9,0.2,0,0.7,0.3,10,0,0.776364,0.47072,3.991704,0.891461,high
2.164202,2.445186,3.397895,1.0306,0.396919,0.395939,0.853872,0.214032,0.396919,0.395939,0.853872,0.214032,0.386889,0.413375,0.972819,0.230533,0.277073,0.586625,0.5,0.2,0.5,0.3,0,0.6,0.2,10,0.2,1.139326,0.744984,3.075413,0.846572,high
1.828302,1.693147,2.098612,0.234095,0.365442,0.3079,0.815607,0.284332,0.365442,0.3079,0.815607,0.284332,0.385043,0.412193,0.972819,0.229983,0.232942,0.587807,0.3,0.1,0.3,0,0,0,0.3,10,0.2,0.66824,0.395486,2.864104,0.75883,low
1.346574,1.346574,1.693147,0.379652,0.381536,0.318915,0.907803,0.282969,0.381536,0.318915,0.907803,0.282969,0.362682,0.389917,0.972819,0.227964,0.213289,0.610083,0.4,0,0.4,0.2,0,0.4,0.2,10,0.4,0.606623,0.378653,3.440527,0.843272,high
1.397257,1.346574,2.098612,0.444941,0.460342,0.472796,0.761677,0.214907,0.460342,0.472796,0.761677,0.214907,0.342216,0.360577,0.991406,0.224531,0.360646,0.639423,0.7,0.1,0.7,0.1,0,0.7,0.1,10,0.3,1.360636,1.072344,3.780395,1.04167,high
1.277259,1,1.693147,0.379652,0.292693,0.286993,0.853872,0.254971,0.292693,0.286993,0.853872,0.254971,0.381129,0.409858,0.972819,0.227996,0.232894,0.590142,0.5,0.2,0.5,0,0,0.5,0,10,0.4,0.62139,0.278132,4.150768,0.813674,high
2.059351,2.242453,2.791759,0.633731,0.574686,0.629175,1,0.314965,0.574686,0.629175,1,0.314965,0.323696,0.332839,0.994751,0.221786,0.301078,0.667161,0.5,0.1,0.5,0.1,0,0.4,0.2,10,0.1,2.273035,1.416401,6.824917,1.934318,high
2.235681,2.386294,4.091042,0.882438,0.474898,0.414924,1,0.238586,0.474898,0.414924,1,0.238586,0.324414,0.334356,0.994751,0.221874,0.308942,0.665644,0.9,0.1,0.9,0,0,0.8,0.1,10,0,1.486855,1.061295,5.32084,1.178823,high
2.413933,2.386294,3.995732,0.611117,0.361214,0.401663,0.552127,0.17547,0.361214,0.401663,0.552127,0.17547,0.324414,0.334356,0.994751,0.221874,0.301306,0.665644,1,0.2,1,0.1,0,0.8,0.2,10,0,0.919766,0.738521,2.8757,0.808238,high
2.15581,2.242453,2.791759,0.594211,0.259186,0.250038,0.761677,0.223413,0.259186,0.250038,0.761677,0.223413,0.351312,0.373623,0.972819,0.227431,0.223934,0.626377,0.8,0.2,0.8,0.1,0,0.8,0,10,0,0.494701,0.195978,2.55522,0.662679,low
2.44621,2.700599,3.197225,0.743706,0.479557,0.481574,0.907803,0.227751,0.479557,0.481574,0.907803,0.227751,0.351106,0.373925,0.972819,0.227652,0.293819,0.626075,0.7,0.1,0.7,0.1,0,0.4,0.4,10,0,1.851508,1.572644,4.18586,1.060199,high
2.383145,2.386294,2.94591,0.34592,0.470968,0.426353,0.907803,0.228131,0.470968,0.426353,0.907803,0.228131,0.329709,0.343796,0.994751,0.223587,0.368469,0.656204,0.5,0.1,0.5,0,0,0.4,0.1,10,0.1,1.162796,1.09198,3.854503,0.858021,low
2.299274,2.098612,2.791759,0.316166,0.380922,0.33998,0.631221,0.173737,0.380922,0.33998,0.631221,0.173737,0.323731,0.333,0.994751,0.221717,0.380429,0.667,0.6,0.4,0.6,0.1,0,0.4,0.2,10,0.1,1.253329,1.076892,3.829185,0.738441,high
2.555241,2.098612,3.397895,0.712913,0.442527,0.40387,0.907803,0.246842,0.442527,0.40387,0.907803,0.246842,0.332897,0.347559,0.994751,0.2242,0.315543,0.652441,0.6,0,0.6,0.2,0,0.3,0.4,10,0.3,1.012142,0.809596,3.606041,0.87558,high
