avgTF,medianTF,maxTF,stdTF,avgIDF,medianIDF,maxIDF,stdIDF,avgTFIDF,medianTFIDF,maxTFIDF,stdTFIDF,avgTermEntropy,medianTermEntropy,maxTermEntropy,stdTermEntropy,JSD,QSI,nounRatio,verbRatio,nounVerbRatio,otherPOSRatio,titleKeywordRatio,bodyKeywordRatio,bothPositionKeywordRatio,uniqueKeywords,groundTruthTermRatio,avgPMI,medianPMI,maxPMI,stdPMI,classlabel
1.595064,1.693147,2.386294,0.470226,0.353835,0.312491,0.519228,0.119798,0.353835,0.312491,0.519228,0.119798,0.264251,0.278006,0.988979,0.250602,0.289213,0.721994,0.9,0,0.9,0.1,0.3,0.3,0.4,10,0.3,0.809512,0.691987,1.773648,0.576328,not-opt
1.397257,1.346574,2.098612,0.444941,0.434409,0.441885,0.605927,0.111526,0.434409,0.441885,0.605927,0.111526,0.353827,0.456471,0.936294,0.281409,0.376446,0.543529,0.875,0.25,0.875,0.125,0.25,0.25,0.5,8,0.375,0.963691,1.159353,2.479934,0.900741,not-opt
1.468213,1,2.791759,0.659336,0.533142,0.493709,0.850211,0.24946,0.533142,0.493709,0.850211,0.24946,0.263586,0.27523,0.988979,0.251047,0.366369,0.72477,0.9,0,0.9,0.1,0.2,0.4,0.4,10,0.2,0.528559,0.060529,2.522145,0.80505,opt
1.346574,1.346574,1.693147,0.365321,0.347246,0.37084,0.441809,0.108306,0.347246,0.37084,0.441809,0.108306,0.261198,0.267621,0.988979,0.251164,0.375697,0.732379,1,0.1,1,0,0.1,0.5,0.4,10,0.2,0.434053,0.356582,0.704306,0.241043,opt
1.38712,1.346574,2.098612,0.42559,0.346938,0.323344,0.673068,0.186246,0.346938,0.323344,0.673068,0.186246,0.265093,0.278006,0.988979,0.250878,0.288682,0.721994,0.9,0.2,0.9,0.1,0.5,0,0.5,10,0.5,0.92978,0.851839,1.824941,0.484449,opt
1.691572,1.346574,2.94591,0.804395,0.538866,0.528094,0.673068,0.075488,0.538866,0.528094,0.673068,0.075488,0.261997,0.267621,0.988979,0.252114,0.362262,0.732379,0.9,0.3,0.9,0.1,0.5,0.1,0.4,10,0.2,1.715635,1.569138,3.64858,0.95298,opt
1.366204,1,2.098612,0.549306,0.419968,0.423799,0.755707,0.283295,0.419968,0.423799,0.755707,0.283295,0.260546,0.265935,0.988979,0.251686,0.382206,0.734065,0.8,0.1,0.8,0.1,0.3,0.3,0.3,10,0.1,0.435902,0.286104,2.518088,0.789059,not-opt
2.166582,2.098612,3.079442,0.759562,0.62606,0.810988,1,0.385158,0.62606,0.810988,1,0.385158,0.267359,0.277433,0.988979,0.253691,0.427573,0.722567,0.8,0,0.8,0.1,0.2,0.2,0.5,8,0,0.892526,0.396213,4.849423,1.593133,not-opt
1.456435,1.693147,2.098612,0.411756,0.392959,0.415081,0.61372,0.194665,0.392959,0.415081,0.61372,0.194665,0.270203,0.279939,0.988979,0.256961,0.305913,0.720061,0.9,0.1,0.9,0.1,0.2,0.5,0.3,10,0,0.847295,0.714251,3.142656,0.622199,opt
1.642305,1.693147,2.098612,0.509375,0.417915,0.297134,1,0.29456,0.417915,0.297134,1,0.29456,0.263095,0.273028,0.988979,0.251071,0.40478,0.726972,0.9,0,0.9,0,0.2,0.6,0.1,10,0,0.751952,0.945939,1.599775,0.598497,not-opt
1.595064,1.693147,2.386294,0.572608,0.559271,0.526765,0.850211,0.217553,0.559271,0.526765,0.850211,0.217553,0.263592,0.272317,0.988979,0.25129,0.291244,0.727683,0.9,0,0.9,0.1,0.3,0.4,0.3,10,0.1,0.204725,0,1.490785,0.638859,opt
1.317805,1,2.386294,0.537402,0.412593,0.379185,0.661205,0.132592,0.412593,0.379185,0.661205,0.132592,0.27037,0.279939,0.988979,0.253987,0.376481,0.720061,0.9,0,0.9,0.1,0.4,0.6,0,10,0.2,1.004422,0.999275,1.982818,0.528468,opt
1.276101,1,2.098612,0.430373,0.533753,0.487217,1,0.255245,0.533753,0.487217,1,0.255245,0.270456,0.279981,0.988979,0.254243,0.344117,0.720019,0.9,0.2,0.9,0,0.3,0.3,0.3,10,0.1,0.314713,0,2.290904,0.771204,not-opt
1.454927,1,2.609438,0.601614,0.48433,0.354344,0.850211,0.226365,0.48433,0.354344,0.850211,0.226365,0.260502,0.26594,0.988979,0.251502,0.388387,0.73406,0.8,0.1,0.8,0.2,0.4,0.4,0.1,10,0,1.689204,1.572278,4.038492,0.783494,not-opt
1.317805,1,2.098612,0.426654,0.459899,0.445034,0.850211,0.243498,0.459899,0.445034,0.850211,0.243498,0.286411,0.293125,0.988979,0.263709,0.406851,0.706875,1,0.1,1,0,0.3,0.4,0.3,10,0.2,1.268051,0.98856,4.363915,1.306921,opt
1.865869,1.89588,2.609438,0.556964,0.378873,0.344685,0.810988,0.194658,0.378873,0.344685,0.810988,0.194658,0.26955,0.278579,0.988979,0.257761,0.313583,0.721421,0.8,0.1,0.8,0.2,0.2,0.5,0.3,10,0.1,0.705694,0.74611,1.692679,0.584725,not-opt
1.52575,1.693147,2.098612,0.383774,0.477733,0.468542,0.716485,0.175461,0.477733,0.468542,0.716485,0.175461,0.294341,0.301444,0.988979,0.263763,0.329268,0.698556,0.8,0.2,0.8,0.2,0.2,0.3,0.5,10,0.2,1.185312,1.135349,3.701539,0.899372,not-opt
1.499979,1,2.791759,0.771187,0.335679,0.303153,0.716485,0.208612,0.335679,0.303153,0.716485,0.208612,0.263733,0.273028,0.988979,0.251002,0.309169,0.726972,0.9,0.2,0.9,0,0.3,0.5,0.1,9,0.1,0.83013,0.755078,1.692679,0.527932,not-opt
1.430133,1.693147,2.098612,0.427731,0.527052,0.548174,0.905494,0.262594,0.527052,0.548174,0.905494,0.262594,0.299985,0.320634,0.988979,0.270481,0.300831,0.679366,0.9,0.1,0.9,0,0.3,0.2,0.4,10,0,0.676255,0.366582,3.057663,0.944241,not-opt
1.606843,1.693147,2.386294,0.55986,0.333465,0.319423,0.598556,0.171776,0.333465,0.319423,0.598556,0.171776,0.423533,0.499186,0.776642,0.25449,0.337402,0.500814,1,0.2,1,0,0.4,0.1,0.5,10,0.2,0.754274,0.69303,2.017611,0.642129,not-opt
1.277259,1,1.693147,0.35794,0.566604,0.608501,0.673068,0.134829,0.566604,0.608501,0.673068,0.134829,0.297997,0.333095,0.936294,0.269602,0.40976,0.666905,1,0.2,1,0,0.2,0.5,0.3,9,0,2.103453,2.016245,3.955605,1.318331,not-opt
1.317805,1,2.098612,0.426654,0.363979,0.286204,0.905494,0.264822,0.363979,0.286204,0.905494,0.264822,0.283116,0.292047,0.988979,0.263394,0.312787,0.707953,0.9,0,0.9,0.1,0.4,0.5,0.1,10,0,0.972299,0.801393,3.527667,0.721267,not-opt
1.173287,1,1.693147,0.320865,0.48744,0.393901,0.905494,0.241736,0.48744,0.393901,0.905494,0.241736,0.261283,0.266783,0.988979,0.251628,0.397874,0.733217,0.75,0.25,0.75,0.25,0.375,0.375,0.25,7,0.25,1.00858,1.0816,2.026062,0.715898,not-opt
1.086643,1,1.693147,0.245065,0.489582,0.448927,0.686062,0.128706,0.489582,0.448927,0.686062,0.128706,0.266795,0.278579,0.988979,0.25099,0.377625,0.721421,0.8,0.2,0.8,0.1,0.3,0.4,0.1,10,0,1.148779,1.267641,2.791035,0.976167,not-opt
1.552201,1.693147,2.386294,0.564832,0.33759,0.378026,0.416961,0.092993,0.33759,0.378026,0.416961,0.092993,0.291312,0.30288,0.988979,0.275061,0.323396,0.69712,0.8,0.2,0.8,0.1,0.1,0.4,0.4,10,0,1.150662,0.974323,2.101367,0.568334,opt
1.38712,1.346574,2.098612,0.42559,0.363303,0.478024,0.621985,0.261022,0.363303,0.478024,0.621985,0.261022,0.264975,0.278579,0.988979,0.250685,0.356001,0.721421,0.9,0.2,0.9,0.1,0.5,0.2,0.3,9,0.3,0.750438,0.301554,3.173495,1.058433,not-opt
1,1,1,0,0.644369,0.621985,0.850211,0.135522,0.644369,0.621985,0.850211,0.135522,0.268504,0.277433,0.988979,0.26009,0.338922,0.722567,0.7,0.1,0.7,0,0.4,0.3,0,8,0.2,0.62376,0,3.291278,1.048447,not-opt
1.520237,1.693147,2.098612,0.517921,0.343295,0.177789,0.810988,0.327289,0.343295,0.177789,0.810988,0.327289,0.268188,0.27523,0.988979,0.260234,0.364369,0.72477,0.9,0,0.9,0,0.3,0.3,0.3,10,0,0.516241,0.042673,2.61583,0.929012,not-opt
1.069315,1,1.693147,0.219192,0.424939,0.433013,0.686062,0.197866,0.424939,0.433013,0.686062,0.197866,0.265544,0.278006,0.988979,0.251157,0.315051,0.721994,1,0.1,1,0,0.5,0.4,0.1,10,0.3,1.095281,0.98388,2.952303,0.869766,opt
1.353117,1,2.098612,0.436761,0.532882,0.516456,1,0.287209,0.532882,0.516456,1,0.287209,0.265262,0.278579,0.988979,0.251131,0.3121,0.721421,0.8,0.1,0.8,0.1,0.3,0.3,0.3,10,0.1,0.83996,0.642593,3.527667,1.019817,not-opt
1.610925,1.346574,2.609438,0.694633,0.521996,0.43734,1,0.268442,0.521996,0.43734,1,0.268442,0.264766,0.277433,0.988979,0.251058,0.356927,0.722567,1,0.2,1,0.1,0.3,0.3,0.4,10,0.2,0.897734,0.917303,3.053044,0.877544,opt
1.207944,1,1.693147,0.334822,0.460962,0.422761,0.716485,0.238726,0.460962,0.422761,0.716485,0.238726,0.313495,0.385215,0.936294,0.275972,0.329136,0.614785,0.9,0.1,0.9,0.1,0.4,0.4,0.2,10,0.1,1.178412,1.020781,1.71003,0.472933,not-opt
1,1,1,0,0.547051,0.382085,1,0.332405,0.547051,0.382085,1,0.332405,0.282828,0.293125,0.988979,0.261496,0.358362,0.706875,1,0.1,1,0,0.6,0.4,0,9,0,0.87703,0.937638,2.80173,0.852872,opt
1.358352,1,2.098612,0.481969,0.599512,0.514999,0.905494,0.226836,0.599512,0.514999,0.905494,0.226836,0.26557,0.277433,0.988979,0.25138,0.315927,0.722567,0.9,0,0.9,0.1,0.5,0.4,0.1,8,0.4,0.59855,0,2.522145,1.010209,not-opt
1.717941,1.693147,2.609438,0.533317,0.456835,0.471287,0.810988,0.304901,0.456835,0.471287,0.810988,0.304901,0.28372,0.287379,0.988979,0.280247,0.321988,0.712621,0.8,0,0.8,0.1,0.2,0.4,0.3,9,0.1,0.421938,0.404391,1.187572,0.441673,not-opt
1.138629,1,1.693147,0.292257,0.46097,0.514064,0.905494,0.288821,0.46097,0.514064,0.905494,0.288821,0.263812,0.272317,0.988979,0.251757,0.354842,0.727683,0.9,0.1,0.9,0.1,0.2,0.6,0.2,10,0.1,1.283689,1.157233,4.849423,1.175815,not-opt
1.570378,1.346574,2.609438,0.674547,0.461722,0.389753,0.780565,0.190473,0.461722,0.389753,0.780565,0.190473,0.263699,0.272317,0.988979,0.25122,0.33735,0.727683,1,0.1,1,0,0.3,0.5,0.2,7,0.1,1.621661,1.420826,3.422306,0.890039,opt
1,1,1,0,0.46562,0.516023,0.73469,0.267929,0.46562,0.516023,0.73469,0.267929,0.292621,0.299646,0.988979,0.262655,0.397501,0.700354,1,0.4,1,0,0.4,0.6,0,7,0.4,1.223531,1.294075,3.057663,1.061257,opt
1.91287,2.098612,2.386294,0.55063,0.350398,0.36171,0.53629,0.103192,0.350398,0.36171,0.53629,0.103192,0.265935,0.278579,0.988979,0.251591,0.379209,0.721421,0.8,0.2,0.8,0.3,0.1,0.2,0.7,8,0.1,0.957534,0.931535,2.173239,0.455559,not-opt
1.138629,1,1.693147,0.292257,0.514823,0.560602,0.755707,0.184168,0.514823,0.560602,0.755707,0.184168,0.291378,0.300628,0.988979,0.265278,0.316654,0.699372,0.9,0,0.9,0.1,0.3,0.5,0.2,9,0.3,0.902705,0.983444,1.987222,0.675128,opt
1.593489,1.346574,2.94591,0.696465,0.551444,0.591564,1,0.265249,0.551444,0.591564,1,0.265249,0.257228,0.258195,0.988979,0.250756,0.344236,0.741805,1,0.2,1,0,0.4,0.1,0.5,10,0.1,1.071609,0.905148,3.030264,0.989955,not-opt
1,1,1,0,0.413227,0.413227,0.413227,0,0.413227,0.413227,0.413227,0,0.284548,0.298696,0.988979,0.272601,0.322707,0.701304,0.8,0.2,0.8,0,0.8,0,0,5,0.4,0,0,0,0,not-opt
1.138629,1,1.693147,0.292257,0.402854,0.42512,0.630783,0.145053,0.402854,0.42512,0.630783,0.145053,0.277266,0.286734,0.988979,0.261875,0.356862,0.713266,1,0.2,1,0,0.9,0.1,0,10,0.4,1.098494,0.801268,3.050743,1.081745,not-opt
1.547753,1.346574,2.609438,0.662543,0.339471,0.372373,0.605927,0.254643,0.339471,0.372373,0.605927,0.254643,0.362286,0.456471,0.936294,0.298407,0.36539,0.543529,0.8,0.1,0.8,0,0.2,0.4,0.2,10,0.3,0.510198,0.043355,2.186835,0.88574,opt
1.566296,1.693147,2.386294,0.53439,0.413338,0.519228,0.700427,0.258083,0.413338,0.519228,0.700427,0.258083,0.292047,0.30288,0.988979,0.275415,0.370737,0.69712,0.9,0,0.9,0.1,0.3,0.4,0.3,9,0.2,1.245508,0.92092,3.220182,1.047285,not-opt
1.138629,1,1.693147,0.292257,0.42159,0.392486,0.686062,0.180276,0.42159,0.392486,0.686062,0.180276,0.292621,0.299646,0.988979,0.262655,0.335658,0.700354,0.9,0,0.9,0.1,0.2,0.6,0.2,10,0.1,1.227161,1.104971,3.853089,0.872028,not-opt
1.828302,2.098612,2.386294,0.530403,0.369844,0.413227,0.458717,0.096766,0.369844,0.413227,0.458717,0.096766,0.291003,0.300628,0.988979,0.277574,0.388824,0.699372,0.9,0.3,0.9,0,0.2,0.2,0.5,10,0.3,1.058833,1.014848,1.69903,0.283847,opt
1.85897,1.693147,2.94591,0.612885,0.410577,0.431695,0.540911,0.125759,0.410577,0.431695,0.540911,0.125759,0.293898,0.301444,0.988979,0.262928,0.41124,0.698556,0.9,0.1,0.9,0.1,0.2,0.5,0.3,9,0,1.505331,1.441305,2.740588,0.776917,opt
1.38712,1.346574,2.098612,0.42559,0.544379,0.474024,1,0.249916,0.544379,0.474024,1,0.249916,0.312999,0.385215,0.936294,0.272453,0.364423,0.614785,0.9,0.1,0.9,0.2,0.3,0.4,0.3,10,0.2,1.295681,1.227752,3.114822,1.026404,not-opt
1.207944,1,1.693147,0.334822,0.535263,0.413227,1,0.24555,0.535263,0.413227,1,0.24555,0.290699,0.29883,0.988979,0.270555,0.35107,0.70117,1,0.2,1,0,0.5,0.3,0.2,10,0.2,1.107514,1.103163,3.016841,0.838171,not-opt
1.52575,1.693147,2.098612,0.383774,0.430186,0.34255,1,0.312866,0.430186,0.34255,1,0.312866,0.270614,0.278579,0.988979,0.261519,0.266946,0.721421,1,0,1,0,0.2,0.6,0.2,9,0,0.481993,0.326264,2.719209,0.590189,not-opt
1.138629,1,1.693147,0.292257,0.516236,0.478024,1,0.289082,0.516236,0.478024,1,0.289082,0.28279,0.298562,0.988979,0.272246,0.334396,0.701438,0.9,0,0.9,0.1,0.3,0.5,0.2,9,0.4,1.501041,1.5386,3.505688,1.051279,not-opt
1.086643,1,1.693147,0.245065,0.450335,0.487217,0.630783,0.145333,0.450335,0.487217,0.630783,0.145333,0.299491,0.330182,0.986285,0.268238,0.324814,0.669818,1,0.1,1,0,0,0.9,0.1,8,0.2,1.175602,1.072838,2.459132,0.625105,opt
1.373767,1,2.94591,0.673049,0.428179,0.388153,0.905494,0.20943,0.428179,0.388153,0.905494,0.20943,0.266788,0.257578,0.986285,0.258831,0.365277,0.742422,0.8,0.1,0.8,0.2,0.2,0.6,0.2,10,0.3,1.055859,1.005566,3.620757,0.801719,opt
1.496981,1.693147,2.098612,0.482934,0.466512,0.45507,0.686062,0.189239,0.466512,0.45507,0.686062,0.189239,0.275996,0.266778,0.986285,0.264879,0.396511,0.733222,1,0.2,1,0,0,0.4,0.6,5,0,0.82621,1.041842,2.087305,1.00767,not-opt
1.354987,1,2.386294,0.611917,0.240759,0.223494,0.37084,0.091969,0.240759,0.223494,0.37084,0.091969,0.302796,0.309758,0.986285,0.268604,0.308744,0.690242,1,0.4,1,0,0,0.8,0.2,7,0,0.595305,0.445666,1.637236,0.455778,opt
1.069315,1,1.693147,0.219192,0.482984,0.488711,0.850211,0.258565,0.482984,0.488711,0.850211,0.258565,0.268851,0.264526,0.986285,0.25953,0.406016,0.735474,1,0.3,1,0,0.1,0.9,0,10,0,0.505855,0.297884,2.333744,0.655547,opt
1.430133,1.693147,2.098612,0.427731,0.564129,0.401224,1,0.343198,0.564129,0.401224,1,0.343198,0.298298,0.3075,0.986285,0.268628,0.28048,0.6925,0.7,0,0.7,0.4,0.1,0.6,0.3,9,0.2,0.763565,0.745021,2.097887,0.791748,opt
1.346574,1.346574,1.693147,0.370503,0.389474,0.418896,0.605927,0.207066,0.389474,0.418896,0.605927,0.207066,0.296045,0.311502,0.986285,0.268041,0.397899,0.688498,0.8,0.1,0.8,0.2,0.4,0,0.6,8,0.4,0.750754,0.604017,1.695975,0.462665,opt
1.086643,1,1.693147,0.245065,0.612574,0.686062,0.755707,0.190803,0.612574,0.686062,0.755707,0.190803,0.282786,0.283522,0.986285,0.26829,0.374104,0.716478,1,0.3,1,0,0.2,0.8,0,8,0,1.421016,1.405646,2.903513,1.166903,opt
1,1,1,0,0.453668,0.453668,0.453668,0,0.453668,0.453668,0.453668,0,0.329589,0.440991,0.936294,0.289003,0.389738,0.559009,1,0.333333,1,0,1,0,0,3,0,0,0,0,0,not-opt
1,1,1,0,0.577183,0.650761,1,0.502794,0.577183,0.650761,1,0.502794,0.275114,0.268014,0.986285,0.264452,0.398381,0.731986,0.6,0.3,0.6,0.4,0.3,0.7,0,6,0.2,1.042775,0.043355,7.334329,2.322292,opt
1.138629,1,1.693147,0.292257,0.469423,0.435601,1,0.269809,0.469423,0.435601,1,0.269809,0.278624,0.283522,0.986285,0.262864,0.27929,0.716478,1,0.3,1,0,0,0.8,0.2,10,0.1,1.027713,0.793469,3.807969,0.841957,opt
1.173287,1,1.693147,0.320865,0.469377,0.415406,0.850211,0.214943,0.469377,0.415406,0.850211,0.214943,0.278176,0.283522,0.986285,0.261664,0.382217,0.716478,1,0.4,1,0,0.2,0.4,0.4,8,0.1,1.04484,1.125123,3.402504,1.118244,opt
1.511931,1.693147,2.098612,0.50667,0.512562,0.512562,0.630783,0.16719,0.512562,0.512562,0.630783,0.16719,0.290997,0.306053,0.986285,0.272771,0.307729,0.693947,1,0.3,1,0.1,0.1,0.5,0.4,7,0.3,1.884227,1.884227,2.891678,1.103608,opt
1.077016,1,1.693147,0.231049,0.529649,0.46396,0.905494,0.27083,0.529649,0.46396,0.905494,0.27083,0.290459,0.311502,0.986285,0.27007,0.360527,0.688498,1,0.5,1,0,0,1,0,9,0,1.09798,0.773142,4.38989,1.193978,opt
1.198042,1,1.693147,0.338221,0.39767,0.407472,0.640189,0.207153,0.39767,0.407472,0.640189,0.207153,0.297023,0.327269,0.986285,0.27057,0.299573,0.672731,1,0.1,1,0.1,0.4,0.4,0.2,7,0,1.240613,1.09012,3.64545,0.720962,opt
1.554518,1.693147,1.693147,0.309985,0.583536,0.583536,0.605927,0.031667,0.583536,0.583536,0.605927,0.031667,0.274571,0.268014,0.986285,0.263959,0.363419,0.731986,1,0.4,1,0,0.2,0,0.8,5,0.2,2.323694,2.323694,2.323694,0,opt
1.361296,1,2.098612,0.514097,0.423211,0.428663,0.640189,0.159379,0.423211,0.428663,0.640189,0.159379,0.274763,0.266778,0.986285,0.264511,0.30522,0.733222,0.9,0,0.9,0.1,0.2,0.7,0.1,7,0.2,1.563084,1.362317,4.038492,0.787413,opt
1.481729,1.346574,2.098612,0.548083,0.411626,0.413227,0.566709,0.161905,0.411626,0.413227,0.566709,0.161905,0.272481,0.266778,0.986285,0.263883,0.333968,0.733222,1,0.2,1,0,0,0.3,0.7,6,0.3,1.095797,0.956434,3.030264,0.75202,opt
1.396084,1,2.386294,0.545365,0.412344,0.355767,1,0.317505,0.412344,0.355767,1,0.317505,0.298011,0.320297,0.986285,0.270846,0.332821,0.679703,1,0.6,1,0.1,0,0.6,0.4,7,0.2,0.628668,0.452576,2.879982,0.727027,opt
1,1,1,0,0.427099,0.389615,0.755707,0.193555,0.427099,0.389615,0.755707,0.193555,0.278281,0.267621,0.986285,0.268636,0.280781,0.732379,1,0.1,1,0,0.4,0.6,0,8,0,1.16884,0.994869,1.931652,0.466936,opt
1.415888,1.693147,1.693147,0.379652,0.387197,0.36171,0.540911,0.091282,0.387197,0.36171,0.540911,0.091282,0.275993,0.279939,0.986285,0.262004,0.365073,0.720061,0.8,0.3,0.8,0.2,0,0.3,0.7,5,0,1.311918,1.016037,3.967034,0.724549,opt
1.595272,1,3.564949,0.937937,0.633858,0.630783,0.905494,0.189179,0.633858,0.630783,0.905494,0.189179,0.267262,0.258813,0.986285,0.260191,0.29224,0.741187,0.8,0.5,0.8,0.2,0.2,0.7,0.1,8,0.1,1.364131,0.773299,6.641182,1.794691,opt
1.077016,1,1.693147,0.231049,0.405353,0.511436,1,0.380572,0.405353,0.511436,1,0.380572,0.297938,0.302599,0.986285,0.268077,0.326761,0.697401,0.7,0.1,0.7,0.3,0.1,0.8,0.1,8,0.2,0.806743,0.257284,7.334329,1.72987,opt
1.173287,1,1.693147,0.346574,0.289895,0.289895,0.312491,0.031956,0.289895,0.289895,0.312491,0.031956,0.274284,0.265625,0.986285,0.264328,0.345906,0.734375,1,0.25,1,0,0.75,0,0.25,4,0.25,0.722288,0.722288,0.722288,0,not-opt
1.354987,1,2.386294,0.611917,0.557024,0.478024,0.755707,0.173263,0.557024,0.478024,0.755707,0.173263,0.273578,0.265625,0.986285,0.264034,0.361558,0.734375,0.7,0.3,0.7,0.3,0.2,0.5,0.3,7,0.2,0.935712,0,3.207195,1.471514,opt
1.154033,1,1.693147,0.305649,0.27635,0.26217,0.555797,0.186101,0.27635,0.26217,0.555797,0.186101,0.310649,0.35671,0.986285,0.284371,0.357286,0.64329,0.9,0.1,0.9,0.1,0.1,0.8,0.1,9,0,0.456934,0.092596,2.337117,0.777342,opt
1.317805,1,2.098612,0.426654,0.448376,0.444421,0.673068,0.152964,0.448376,0.444421,0.673068,0.152964,0.278324,0.283522,0.986285,0.262144,0.342131,0.716478,0.8,0,0.8,0.2,0.1,0.7,0.2,10,0.1,0.815564,0.885863,2.046062,0.74844,opt
1.415888,1.693147,1.693147,0.379652,0.388524,0.426211,0.44643,0.089824,0.388524,0.426211,0.44643,0.089824,0.305211,0.440991,0.841649,0.276718,0.384377,0.559009,1,0.2,1,0,0.2,0.2,0.6,5,0.6,0.720633,0.682701,2.479934,1.329064,opt
1.244136,1,2.098612,0.484442,0.578487,0.53311,1,0.244662,0.578487,0.53311,1,0.244662,0.273452,0.267765,0.986285,0.262464,0.371005,0.732235,0.8,0.1,0.8,0.2,0.1,0.6,0.3,9,0.2,1.032956,0.765786,4.501116,1.349708,opt
1.138629,1,1.693147,0.292257,0.470183,0.470183,0.673068,0.286922,0.470183,0.470183,0.673068,0.286922,0.26842,0.258813,0.986285,0.261814,0.392729,0.741187,1,0,1,0,0,0.8,0.2,10,0.2,1.170594,1.170594,1.170594,0,opt
1.173287,1,1.693147,0.320865,0.435449,0.346119,1,0.289024,0.435449,0.346119,1,0.289024,0.275153,0.266778,0.986285,0.264364,0.341675,0.733222,0.9,0.2,0.9,0.1,0.5,0.3,0.2,8,0.8,0.71533,0.535273,2.097887,0.547143,opt
1.808994,1.693147,2.791759,0.673148,0.523971,0.540911,0.780565,0.159783,0.523971,0.540911,0.780565,0.159783,0.267801,0.258813,0.986285,0.260767,0.368576,0.741187,1,0.4,1,0,0,0.6,0.4,7,0.1,1.636917,1.413134,4.936434,1.318843,opt
1.313889,1,2.098612,0.536068,0.198183,0.204993,0.319709,0.111066,0.198183,0.204993,0.319709,0.111066,0.268978,0.262791,0.986285,0.260443,0.320622,0.737209,0.857143,0.285714,0.857143,0.142857,0.285714,0.428571,0.285714,6,0,0.733338,0.66945,1.288856,0.369098,opt
1.317805,1,2.386294,0.537402,0.489813,0.475093,0.61372,0.117241,0.489813,0.475093,0.61372,0.117241,0.275025,0.265935,0.986285,0.265406,0.370545,0.734065,1,0.3,1,0.1,0.1,0.8,0.1,10,0,1.737546,1.056434,3.135875,1.211123,opt
1.354987,1,2.098612,0.462916,0.620667,0.570606,1,0.329558,0.620667,0.570606,1,0.329558,0.279033,0.267942,0.986285,0.269269,0.347408,0.732058,0.6,0,0.6,0.4,0.1,0.6,0.3,7,0,1.036235,0,7.334329,1.879002,opt
1.427667,1.346574,2.098612,0.47449,0.398473,0.42896,0.53182,0.112245,0.398473,0.42896,0.53182,0.112245,0.273452,0.267765,0.986285,0.262464,0.405321,0.732235,0.9,0.1,0.9,0.1,0.1,0.8,0.1,10,0,1.086286,1.296232,2.228384,0.738217,opt
1.207944,1,1.693147,0.334822,0.537741,0.534423,0.850211,0.179402,0.537741,0.534423,0.850211,0.179402,0.271764,0.265935,0.986285,0.262629,0.29627,0.734065,0.8,0.3,0.8,0.2,0.2,0.7,0.1,10,0.2,0.431785,0.321314,1.498788,0.522507,opt
1.137327,1,2.098612,0.388418,0.331379,0.286204,0.478024,0.096587,0.331379,0.286204,0.478024,0.096587,0.277135,0.267621,0.986285,0.265692,0.379096,0.732379,0.8,0,0.8,0.2,0.2,0.8,0,8,0.2,1.35144,1.181597,2.097887,0.416129,opt
1.198042,1,1.693147,0.338221,0.571536,0.61372,1,0.305035,0.571536,0.61372,1,0.305035,0.277872,0.267942,0.986285,0.26566,0.290957,0.732058,1,0.4,1,0,0.2,0.6,0.2,7,0.1,0.658774,0,5.031744,1.227211,opt
1.178826,1,2.609438,0.536479,0.556535,0.456169,0.850211,0.238228,0.556535,0.456169,0.850211,0.238228,0.268549,0.262791,0.986285,0.259828,0.409609,0.737209,0.9,0.2,0.9,0.1,0.1,0.7,0.2,9,0,1.956618,1.787201,5.137105,1.189451,opt
1.198042,1,1.693147,0.338221,0.63886,0.605927,0.905494,0.275008,0.63886,0.605927,0.905494,0.275008,0.299522,0.305319,0.986285,0.267601,0.345537,0.694681,0.7,0.2,0.7,0.3,0,0.8,0.2,7,0,1.461343,1.486447,4.443958,1.534774,opt
1.735763,1.89588,2.609438,0.662859,0.395336,0.345508,0.810988,0.211662,0.395336,0.345508,0.810988,0.211662,0.279514,0.267942,0.986285,0.269562,0.322759,0.732058,0.8,0.1,0.8,0.2,0.1,0.8,0.1,8,0.1,0.928431,0.931535,2.780452,0.630085,opt
1.433217,1.693147,1.693147,0.358738,0.425627,0.409593,0.716485,0.237989,0.425627,0.409593,0.716485,0.237989,0.298482,0.309719,0.986285,0.26941,0.347682,0.690281,0.8,0,0.8,0.2,0.1,0.6,0.3,8,0.2,0.999584,0.51773,5.254888,1.25867,opt
1.377911,1,2.609438,0.61159,0.559195,0.515276,1,0.271012,0.559195,0.515276,1,0.271012,0.270093,0.264526,0.986285,0.262286,0.328497,0.735474,1,0.6,1,0,0,1,0,9,0.1,1.502128,1.437175,5.388419,1.292759,opt
1.099021,1,1.693147,0.261985,0.597614,0.673068,0.905494,0.253438,0.597614,0.673068,0.905494,0.253438,0.297292,0.313324,0.986285,0.26927,0.312059,0.686676,1,0.4,1,0,0.2,0.6,0.2,7,0,0.999536,0.282474,6.641182,1.598693,opt
1.398169,1,2.098612,0.493452,0.343573,0.305202,0.905494,0.266666,0.343573,0.305202,0.905494,0.266666,0.444835,0.537285,0.841649,0.250881,0.393244,0.462715,0.9,0.1,0.9,0.1,0.1,0.8,0.1,9,0.4,0.692362,0.389298,2.759618,0.740165,opt
